AssetType,Pack,Category,SuggestedUse,FileName,AssetPath,ThumbnailPath,RendererCount,Bounds,Notes
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Table Texture Set 4.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/Table Texture Set 4.mat","thumbnails/materials/0020_material_Table_Texture_Set_4_f8ef2d1c.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Table Texture Set 5.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/Table Texture Set 5.mat","thumbnails/materials/0021_material_Table_Texture_Set_5_890f382f.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","tray.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/tray.mat","thumbnails/materials/0022_material_tray_1189c685.png","0","512x512","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Vase.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/Vase.mat","thumbnails/materials/0023_material_Vase_37801b10.png","1","1 x 1 x 1","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Keyboard props.mat","Assets/ScifiOfficeLite/Meshes/Materials/Techware/Keyboard props.mat","thumbnails/materials/0024_material_Keyboard_props_4d84e292.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Techware.mat","Assets/ScifiOfficeLite/Meshes/Materials/Techware/Techware.mat","thumbnails/materials/0025_material_Techware_c3369ef0.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Wall Set 1 T1.mat","Assets/ScifiOfficeLite/Meshes/Materials/Walls/Wall Set 1 T1.mat","thumbnails/materials/0026_material_Wall_Set_1_T1_a45e668b.png","0","4096x4096","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Wall Set 2 Glass.mat","Assets/ScifiOfficeLite/Meshes/Materials/Walls/Wall Set 2 Glass.mat","thumbnails/materials/0027_material_Wall_Set_2_Glass_6d90a3d9.png","0","4096x4096","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Wall Set 2.mat","Assets/ScifiOfficeLite/Meshes/Materials/Walls/Wall Set 2.mat","thumbnails/materials/0028_material_Wall_Set_2_4c41aa11.png","0","4096x4096","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Texture","Free Sci-Fi Office Pack","텍스처/금속·거칠기","재질 후보, 색감/마모/발광 확인","Ceiling_lights_lo_Metallic.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Lights/Ceiling_lights_lo_Metallic.png","thumbnails/textures/0001_texture_Ceiling_lights_lo_Metallic_35dda675.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/금속·거칠기","재질 후보, 색감/마모/발광 확인","crates_1001_MetallicSmoothness.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/crates_1001_MetallicSmoothness.png","thumbnails/textures/0002_texture_crates_1001_MetallicSmoothness_9027fb33.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/금속·거칠기","재질 후보, 색감/마모/발광 확인","shelf_1001_MetallicSmoothness.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/shelf_1001_MetallicSmoothness.png","thumbnails/textures/0003_texture_shelf_1001_MetallicSmoothness_77a64a17.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/금속·거칠기","재질 후보, 색감/마모/발광 확인","tray_1001_MetallicSmoothness.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/tray_1001_MetallicSmoothness.png","thumbnails/textures/0004_texture_tray_1001_MetallicSmoothness_65be9833.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/금속·거칠기","재질 후보, 색감/마모/발광 확인","vase_grey_MetallicSmoothness.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Vase/vase_grey_MetallicSmoothness.png","thumbnails/textures/0005_texture_vase_grey_MetallicSmoothness_c368be16.png","0","1024x1024","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Control Panel Table_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Control Panel/Control Panel Table_Normal.png","thumbnails/textures/0006_texture_Control_Panel_Table_Normal_69d40b41.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Chair Set _Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Chair set/Chair Set _Normal.png","thumbnails/textures/0007_texture_Chair_Set__Normal_eaa4da1b.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Chair Set T2_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Chair set/Type 2/Chair Set T2_Normal.png","thumbnails/textures/0008_texture_Chair_Set_T2_Normal_3b4f029a.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Carpet 2_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Ground/Carpet/Carpet 2_Normal.png","thumbnails/textures/0009_texture_Carpet_2_Normal_3cfb2833.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Door Mat_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Ground/Carpet/Door Mat_Normal.png","thumbnails/textures/0010_texture_Door_Mat_Normal_29a3ee36.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Ceiling_lights_lo_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Lights/Ceiling_lights_lo_Normal.png","thumbnails/textures/0011_texture_Ceiling_lights_lo_Normal_3fa2b0db.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","crates_1001_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/crates_1001_Normal.png","thumbnails/textures/0012_texture_crates_1001_Normal_44f4ca90.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","shelf_1001_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/shelf_1001_Normal.png","thumbnails/textures/0013_texture_shelf_1001_Normal_c91f7d7c.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","tray_1001_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/tray_1001_Normal.png","thumbnails/textures/0014_texture_tray_1001_Normal_5f32f790.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Table Glass_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Set Glass/Table Glass_Normal.png","thumbnails/textures/0015_texture_Table_Glass_Normal_8c7253b3.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Table texture set 1_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 1/Table texture set 1_Normal.png","thumbnails/textures/0016_texture_Table_texture_set_1_Normal_da95164b.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Table texture set 2_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 2/Table texture set 2_Normal.png","thumbnails/textures/0017_texture_Table_texture_set_2_Normal_bf220723.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Table texture set 3_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 3/Table texture set 3_Normal.png","thumbnails/textures/0018_texture_Table_texture_set_3_Normal_a4bd218b.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Table texture set 4_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture Set 4/Table texture set 4_Normal.png","thumbnails/textures/0019_texture_Table_texture_set_4_Normal_3bb52f8b.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Table texture set 5_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture Set 5/Table texture set 5_Normal.png","thumbnails/textures/0020_texture_Table_texture_set_5_Normal_daa47d4b.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","vase_grey_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Vase/vase_grey_Normal.png","thumbnails/textures/0021_texture_vase_grey_Normal_74bf2e91.png","0","1024x1024","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Keyboard Props_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Techware/Keyboard props texture/Keyboard Props_Normal.png","thumbnails/textures/0022_texture_Keyboard_Props_Normal_55879d2c.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Techware_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Techware/Techware_Normal.png","thumbnails/textures/0023_texture_Techware_Normal_b2a7874f.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Wall multiset_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Wall texture/wall set 1/Wall multiset_Normal.png","thumbnails/textures/0024_texture_Wall_multiset_Normal_c8300e4f.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Wall_Multiset_2_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Wall texture/Wall set 2/Wall_Multiset_2_Normal.png","thumbnails/textures/0025_texture_Wall_Multiset_2_Normal_bb8a33fc.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Door 1_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Interactables and Doors/Doors/Door 1_Normal.png","thumbnails/textures/0026_texture_Door_1_Normal_e8af8ed5.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/노멀","재질 후보, 색감/마모/발광 확인","Mechanical arms_Normal.png","Assets/ScifiOfficeLite/Meshes/Textures/Interactables and Doors/Mechanical arms/Mechanical arms_Normal.png","thumbnails/textures/0027_texture_Mechanical_arms_Normal_a4bc2c01.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/발광","재질 후보, 색감/마모/발광 확인","Ceiling_lights_lo_Emissive.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Lights/Ceiling_lights_lo_Emissive.png","thumbnails/textures/0028_texture_Ceiling_lights_lo_Emissive_4b6b949f.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/발광","재질 후보, 색감/마모/발광 확인","Door 1_Emission.png","Assets/ScifiOfficeLite/Meshes/Textures/Interactables and Doors/Doors/Door 1_Emission.png","thumbnails/textures/0029_texture_Door_1_Emission_1db3b25d.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Control Panel Table_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Control Panel/Control Panel Table_Diffuse.png","thumbnails/textures/0030_texture_Control_Panel_Table_Diffuse_14ba45ca.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Control Panel Table_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Control Panel/Control Panel Table_Height.png","thumbnails/textures/0031_texture_Control_Panel_Table_Height_31790bd1.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Control Panel Table_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Control Panel/Control Panel Table_Maskmap.png","thumbnails/textures/0032_texture_Control_Panel_Table_Maskmap_eab89866.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Chair Set _Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Chair set/Chair Set _Diffuse.png","thumbnails/textures/0033_texture_Chair_Set__Diffuse_c72c0920.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Chair Set _Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Chair set/Chair Set _Height.png","thumbnails/textures/0034_texture_Chair_Set__Height_b4b2befb.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Chair Set _Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Chair set/Chair Set _Maskmap.png","thumbnails/textures/0035_texture_Chair_Set__Maskmap_150b8848.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Chair Set T2_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Chair set/Type 2/Chair Set T2_Diffuse.png","thumbnails/textures/0036_texture_Chair_Set_T2_Diffuse_be830f7f.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Chair Set T2_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Chair set/Type 2/Chair Set T2_Height.png","thumbnails/textures/0037_texture_Chair_Set_T2_Height_e995daa2.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Chair Set T2_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Chair set/Type 2/Chair Set T2_Maskmap.png","thumbnails/textures/0038_texture_Chair_Set_T2_Maskmap_278509bf.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Carpet 2_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Ground/Carpet/Carpet 2_Diffuse.png","thumbnails/textures/0039_texture_Carpet_2_Diffuse_70991958.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Carpet 2_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Ground/Carpet/Carpet 2_Height.png","thumbnails/textures/0040_texture_Carpet_2_Height_b2c12583.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Carpet 2_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Ground/Carpet/Carpet 2_Maskmap.png","thumbnails/textures/0041_texture_Carpet_2_Maskmap_74e65840.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Door Mat_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Ground/Carpet/Door Mat_Diffuse.png","thumbnails/textures/0042_texture_Door_Mat_Diffuse_777e55db.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Door Mat_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Ground/Carpet/Door Mat_Height.png","thumbnails/textures/0043_texture_Door_Mat_Height_f16618f6.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Door Mat_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Ground/Carpet/Door Mat_Maskmap.png","thumbnails/textures/0044_texture_Door_Mat_Maskmap_21b1ffa3.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Ceiling_lights_lo_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Lights/Ceiling_lights_lo_Diffuse.png","thumbnails/textures/0045_texture_Ceiling_lights_lo_Diffuse_80bad2e0.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","book AO.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/book AO.png","thumbnails/textures/0046_texture_book_AO_3a9b4814.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","crates  AO.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/crates  AO.png","thumbnails/textures/0047_texture_crates__AO_0c6dd277.png","0","1024x1024","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","crates_1001_AlbedoTransparency.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/crates_1001_AlbedoTransparency.png","thumbnails/textures/0048_texture_crates_1001_AlbedoTransparency_9b48d2fc.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","crates_MaskMap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/crates_MaskMap.png","thumbnails/textures/0049_texture_crates_MaskMap_5559ad06.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","shelf.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/shelf.png","thumbnails/textures/0050_texture_shelf_3d0b768b.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","shelf_1001_AlbedoTransparency.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/shelf_1001_AlbedoTransparency.png","thumbnails/textures/0051_texture_shelf_1001_AlbedoTransparency_ec561a28.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","shelf_MaskMap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/shelf_MaskMap.png","thumbnails/textures/0052_texture_shelf_MaskMap_feba931a.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","tray AO.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/tray AO.png","thumbnails/textures/0053_texture_tray_AO_c378cf83.png","0","1024x1024","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","tray_1001_AlbedoTransparency.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Props/tray_1001_AlbedoTransparency.png","thumbnails/textures/0054_texture_tray_1001_AlbedoTransparency_70df6ffc.png","0","512x512","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table Glass_Diffuse+Alpha.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Set Glass/Table Glass_Diffuse+Alpha.png","thumbnails/textures/0055_texture_Table_Glass_Diffuse_Alpha_c9d5411b.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table Glass_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Set Glass/Table Glass_Diffuse.png","thumbnails/textures/0056_texture_Table_Glass_Diffuse_093293d8.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table Glass_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Set Glass/Table Glass_Height.png","thumbnails/textures/0057_texture_Table_Glass_Height_02385103.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table Glass_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Set Glass/Table Glass_Maskmap.png","thumbnails/textures/0058_texture_Table_Glass_Maskmap_0d7fd2c0.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 1 V2_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 1/Table texture set 1 V2_Diffuse.png","thumbnails/textures/0059_texture_Table_texture_set_1_V2_Diffuse_c81ee700.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 1_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 1/Table texture set 1_Diffuse.png","thumbnails/textures/0060_texture_Table_texture_set_1_Diffuse_9384ae10.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 1_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 1/Table texture set 1_Height.png","thumbnails/textures/0061_texture_Table_texture_set_1_Height_787ae1ab.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
